File,Line,Column,Error_Code,Description,Message
ui/app.py,1906,80,E501,Line length,line too long (83 > 79 characters)
ui/app.py,1910,80,E501,Line length,line too long (114 > 79 characters)
ui/app.py,1912,80,E501,Line length,line too long (136 > 79 characters)
ui/app.py,1915,1,W293,Whitespace,blank line contains whitespace
ui/app.py,1917,80,E501,Line length,line too long (87 > 79 characters)
ui/app.py,1920,1,W293,Whitespace,blank line contains whitespace
ui/app.py,1925,1,W293,Whitespace,blank line contains whitespace
ui/app.py,1929,1,W293,Whitespace,blank line contains whitespace
ui/app.py,1931,80,E501,Line length,line too long (88 > 79 characters)
ui/app.py,1932,80,E501,Line length,line too long (104 > 79 characters)
ui/app.py,1933,1,W293,Whitespace,blank line contains whitespace
ui/app.py,1939,1,W293,Whitespace,blank line contains whitespace
ui/app.py,1940,52,W291,Whitespace,trailing whitespace
ui/app.py,1941,29,E128,Indentation,continuation line under-indented for visual indent
ui/app.py,1942,29,E128,Indentation,continuation line under-indented for visual indent
ui/app.py,1942,80,E501,Line length,line too long (117 > 79 characters)
ui/app.py,1944,1,W293,Whitespace,blank line contains whitespace
ui/app.py,1946,80,E501,Line length,line too long (112 > 79 characters)
ui/app.py,1947,1,W293,Whitespace,blank line contains whitespace
ui/app.py,1951,80,E501,Line length,line too long (84 > 79 characters)
ui/app.py,1951,85,W291,Whitespace,trailing whitespace
ui/app.py,1952,43,E128,Indentation,continuation line under-indented for visual indent
ui/app.py,1952,80,E501,Line length,line too long (82 > 79 characters)
ui/app.py,1953,1,W293,Whitespace,blank line contains whitespace
ui/app.py,1957,1,W293,Whitespace,blank line contains whitespace
ui/app.py,1962,1,W293,Whitespace,blank line contains whitespace
ui/app.py,1969,1,W293,Whitespace,blank line contains whitespace
ui/app.py,1973,1,W293,Whitespace,blank line contains whitespace
ui/app.py,1975,80,E501,Line length,line too long (93 > 79 characters)
ui/app.py,1979,80,E501,Line length,line too long (84 > 79 characters)
ui/app.py,1982,80,E501,Line length,line too long (80 > 79 characters)
ui/app.py,1988,1,W293,Whitespace,blank line contains whitespace
ui/app.py,1991,38,F541,Other,f-string is missing placeholders
ui/app.py,1991,54,W291,Whitespace,trailing whitespace
ui/app.py,1992,36,E128,Indentation,continuation line under-indented for visual indent
ui/app.py,1993,36,E128,Indentation,continuation line under-indented for visual indent
ui/app.py,1994,36,E128,Indentation,continuation line under-indented for visual indent
ui/app.py,1995,36,E128,Indentation,continuation line under-indented for visual indent
ui/app.py,1997,1,W293,Whitespace,blank line contains whitespace
ui/app.py,1999,38,F541,Other,f-string is missing placeholders
ui/app.py,1999,80,E501,Line length,line too long (94 > 79 characters)
ui/app.py,2003,80,E501,Line length,line too long (106 > 79 characters)
ui/app.py,2008,80,E501,Line length,line too long (91 > 79 characters)
ui/app.py,2009,1,W293,Whitespace,blank line contains whitespace
ui/app.py,2011,80,E501,Line length,line too long (92 > 79 characters)
ui/app.py,2013,80,E501,Line length,line too long (133 > 79 characters)
ui/app.py,2019,80,E501,Line length,line too long (92 > 79 characters)
ui/app.py,2025,1,W293,Whitespace,blank line contains whitespace
ui/app.py,2028,80,E501,Line length,line too long (82 > 79 characters)
ui/app.py,2030,80,E501,Line length,line too long (84 > 79 characters)
ui/app.py,2031,1,W293,Whitespace,blank line contains whitespace
ui/app.py,2033,1,W293,Whitespace,blank line contains whitespace
ui/app.py,2037,80,W291,Whitespace,trailing whitespace
ui/app.py,2038,39,E128,Indentation,continuation line under-indented for visual indent
ui/app.py,2038,80,E501,Line length,line too long (118 > 79 characters)
ui/app.py,2039,1,W293,Whitespace,blank line contains whitespace
ui/app.py,2043,1,W293,Whitespace,blank line contains whitespace
ui/app.py,2046,1,W293,Whitespace,blank line contains whitespace
ui/app.py,2049,80,E501,Line length,line too long (111 > 79 characters)
ui/app.py,2050,1,W293,Whitespace,blank line contains whitespace
ui/app.py,2051,80,E501,Line length,line too long (93 > 79 characters)
ui/app.py,2055,80,E501,Line length,line too long (82 > 79 characters)
ui/app.py,2056,80,E501,Line length,line too long (85 > 79 characters)
ui/app.py,2058,80,E501,Line length,line too long (89 > 79 characters)
ui/app.py,2059,80,E501,Line length,line too long (91 > 79 characters)
ui/app.py,2060,80,E501,Line length,line too long (84 > 79 characters)
ui/app.py,2071,1,W293,Whitespace,blank line contains whitespace
ui/app.py,2077,1,W293,Whitespace,blank line contains whitespace
ui/app.py,2078,5,C901,Complexity,'If 2078' is too complex (53)
ui/app.py,2081,80,E501,Line length,line too long (111 > 79 characters)
ui/app.py,2090,80,E501,Line length,line too long (96 > 79 characters)
ui/app.py,2092,80,E501,Line length,line too long (112 > 79 characters)
ui/app.py,2092,113,W291,Whitespace,trailing whitespace
ui/app.py,2093,51,E128,Indentation,continuation line under-indented for visual indent
ui/app.py,2096,80,E501,Line length,line too long (81 > 79 characters)
ui/app.py,2097,1,W293,Whitespace,blank line contains whitespace
ui/app.py,2099,80,E501,Line length,line too long (115 > 79 characters)
ui/app.py,2100,1,W293,Whitespace,blank line contains whitespace
ui/app.py,2102,41,B007,Other,"Loop control variable 'i' not used within the loop body. If this is intended, start the name with an underscore."
ui/app.py,2102,80,E501,Line length,line too long (80 > 79 characters)
ui/app.py,2104,80,E501,Line length,line too long (97 > 79 characters)
ui/app.py,2105,1,W293,Whitespace,blank line contains whitespace
ui/app.py,2116,1,W293,Whitespace,blank line contains whitespace
ui/app.py,2118,80,E501,Line length,line too long (88 > 79 characters)
ui/app.py,2119,80,E501,Line length,line too long (86 > 79 characters)
ui/app.py,2120,1,W293,Whitespace,blank line contains whitespace
ui/app.py,2122,80,E501,Line length,line too long (93 > 79 characters)
ui/app.py,2123,80,E501,Line length,line too long (111 > 79 characters)
ui/app.py,2124,80,E501,Line length,line too long (84 > 79 characters)
ui/app.py,2125,1,W293,Whitespace,blank line contains whitespace
ui/app.py,2127,80,E501,Line length,line too long (111 > 79 characters)
ui/app.py,2131,80,E501,Line length,line too long (120 > 79 characters)
ui/app.py,2133,80,E501,Line length,line too long (92 > 79 characters)
ui/app.py,2134,80,E501,Line length,line too long (94 > 79 characters)
ui/app.py,2135,80,E501,Line length,line too long (91 > 79 characters)
ui/app.py,2139,53,B001,Other,"Do not use bare `except:`, it also catches unexpected events like memory errors, interrupts, system exit, and so on.  Prefer excepting specific exceptions  If you're sure what you're doing, be explicit and write `except BaseException:`."
ui/app.py,2139,53,E722,Statements,do not use bare 'except'
ui/app.py,2140,80,E501,Line length,line too long (85 > 79 characters)
ui/app.py,2141,1,W293,Whitespace,blank line contains whitespace
ui/app.py,2144,80,E501,Line length,line too long (136 > 79 characters)
ui/app.py,2146,80,E501,Line length,line too long (117 > 79 characters)
ui/app.py,2149,1,W293,Whitespace,blank line contains whitespace
ui/app.py,2152,1,W293,Whitespace,blank line contains whitespace
ui/app.py,2153,67,W291,Whitespace,trailing whitespace
ui/app.py,2154,29,E128,Indentation,continuation line under-indented for visual indent
ui/app.py,2154,80,E501,Line length,line too long (118 > 79 characters)
ui/app.py,2155,80,E501,Line length,line too long (93 > 79 characters)
ui/app.py,2156,1,W293,Whitespace,blank line contains whitespace
ui/app.py,2160,80,E501,Line length,line too long (91 > 79 characters)
ui/app.py,2160,92,W291,Whitespace,trailing whitespace
ui/app.py,2161,43,E128,Indentation,continuation line under-indented for visual indent
ui/app.py,2161,80,E501,Line length,line too long (86 > 79 characters)
ui/app.py,2162,1,W293,Whitespace,blank line contains whitespace
ui/app.py,2166,1,W293,Whitespace,blank line contains whitespace
ui/app.py,2168,80,E501,Line length,line too long (87 > 79 characters)
ui/app.py,2169,1,W293,Whitespace,blank line contains whitespace
ui/app.py,2178,80,E501,Line length,line too long (90 > 79 characters)
ui/app.py,2179,80,E501,Line length,line too long (96 > 79 characters)
ui/app.py,2180,80,E501,Line length,line too long (99 > 79 characters)
ui/app.py,2181,1,W293,Whitespace,blank line contains whitespace
ui/app.py,2184,80,E501,Line length,line too long (113 > 79 characters)
ui/app.py,2187,80,E501,Line length,line too long (124 > 79 characters)
ui/app.py,2189,80,E501,Line length,line too long (96 > 79 characters)
ui/app.py,2190,80,E501,Line length,line too long (98 > 79 characters)
ui/app.py,2191,80,E501,Line length,line too long (95 > 79 characters)
ui/app.py,2195,57,B001,Other,"Do not use bare `except:`, it also catches unexpected events like memory errors, interrupts, system exit, and so on.  Prefer excepting specific exceptions  If you're sure what you're doing, be explicit and write `except BaseException:`."
ui/app.py,2195,57,E722,Statements,do not use bare 'except'
ui/app.py,2198,80,E501,Line length,line too long (112 > 79 characters)
ui/app.py,2201,80,E501,Line length,line too long (124 > 79 characters)
ui/app.py,2203,80,E501,Line length,line too long (96 > 79 characters)
ui/app.py,2204,80,E501,Line length,line too long (98 > 79 characters)
ui/app.py,2205,80,E501,Line length,line too long (95 > 79 characters)
ui/app.py,2209,57,B001,Other,"Do not use bare `except:`, it also catches unexpected events like memory errors, interrupts, system exit, and so on.  Prefer excepting specific exceptions  If you're sure what you're doing, be explicit and write `except BaseException:`."
ui/app.py,2209,57,E722,Statements,do not use bare 'except'
ui/app.py,2212,80,E501,Line length,line too long (90 > 79 characters)
ui/app.py,2217,1,W293,Whitespace,blank line contains whitespace
ui/app.py,2220,1,W293,Whitespace,blank line contains whitespace
ui/app.py,2221,61,W291,Whitespace,trailing whitespace
ui/app.py,2222,35,E128,Indentation,continuation line under-indented for visual indent
ui/app.py,2222,80,E501,Line length,line too long (97 > 79 characters)
ui/app.py,2223,80,E501,Line length,line too long (95 > 79 characters)
ui/app.py,2224,1,W293,Whitespace,blank line contains whitespace
ui/app.py,2226,80,E501,Line length,line too long (82 > 79 characters)
ui/app.py,2228,80,E501,Line length,line too long (107 > 79 characters)
ui/app.py,2228,108,W291,Whitespace,trailing whitespace
ui/app.py,2229,43,E128,Indentation,continuation line under-indented for visual indent
ui/app.py,2230,1,W293,Whitespace,blank line contains whitespace
ui/app.py,2234,1,W293,Whitespace,blank line contains whitespace
ui/app.py,2236,80,E501,Line length,line too long (101 > 79 characters)
ui/app.py,2237,1,W293,Whitespace,blank line contains whitespace
ui/app.py,2239,29,F811,Name errors,redefinition of unused 'defaultdict' from line 19
ui/app.py,2243,1,W293,Whitespace,blank line contains whitespace
ui/app.py,2245,80,E501,Line length,line too long (85 > 79 characters)
ui/app.py,2247,80,E501,Line length,line too long (80 > 79 characters)
ui/app.py,2249,80,E501,Line length,line too long (84 > 79 characters)
ui/app.py,2253,80,E501,Line length,line too long (103 > 79 characters)
ui/app.py,2256,80,E501,Line length,line too long (116 > 79 characters)
ui/app.py,2258,80,E501,Line length,line too long (89 > 79 characters)
ui/app.py,2259,80,E501,Line length,line too long (91 > 79 characters)
ui/app.py,2260,80,E501,Line length,line too long (87 > 79 characters)
ui/app.py,2264,49,B001,Other,"Do not use bare `except:`, it also catches unexpected events like memory errors, interrupts, system exit, and so on.  Prefer excepting specific exceptions  If you're sure what you're doing, be explicit and write `except BaseException:`."
ui/app.py,2264,49,E722,Statements,do not use bare 'except'
ui/app.py,2267,80,E501,Line length,line too long (96 > 79 characters)
ui/app.py,2272,1,W293,Whitespace,blank line contains whitespace
ui/app.py,2275,1,W293,Whitespace,blank line contains whitespace
ui/app.py,2280,80,E501,Line length,line too long (114 > 79 characters)
ui/app.py,2285,80,E501,Line length,line too long (108 > 79 characters)
ui/app.py,2287,1,W293,Whitespace,blank line contains whitespace
ui/app.py,2288,80,E501,Line length,line too long (93 > 79 characters)
ui/app.py,2289,1,W293,Whitespace,blank line contains whitespace
ui/app.py,2294,1,W293,Whitespace,blank line contains whitespace
ui/app.py,2297,80,E501,Line length,line too long (91 > 79 characters)
ui/app.py,2297,92,W291,Whitespace,trailing whitespace
ui/app.py,2298,43,E128,Indentation,continuation line under-indented for visual indent
ui/app.py,2298,80,E501,Line length,line too long (103 > 79 characters)
ui/app.py,2299,1,W293,Whitespace,blank line contains whitespace
ui/app.py,2303,1,W293,Whitespace,blank line contains whitespace
ui/app.py,2305,80,E501,Line length,line too long (100 > 79 characters)
ui/app.py,2306,1,W293,Whitespace,blank line contains whitespace
ui/app.py,2313,80,E501,Line length,line too long (80 > 79 characters)
ui/app.py,2316,1,W293,Whitespace,blank line contains whitespace
ui/app.py,2317,80,E501,Line length,line too long (101 > 79 characters)
ui/app.py,2320,80,E501,Line length,line too long (112 > 79 characters)
ui/app.py,2322,80,E501,Line length,line too long (84 > 79 characters)
ui/app.py,2323,80,E501,Line length,line too long (86 > 79 characters)
ui/app.py,2324,80,E501,Line length,line too long (83 > 79 characters)
ui/app.py,2328,45,B001,Other,"Do not use bare `except:`, it also catches unexpected events like memory errors, interrupts, system exit, and so on.  Prefer excepting specific exceptions  If you're sure what you're doing, be explicit and write `except BaseException:`."
ui/app.py,2328,45,E722,Statements,do not use bare 'except'
ui/app.py,2332,80,E501,Line length,line too long (107 > 79 characters)
ui/app.py,2340,1,W293,Whitespace,blank line contains whitespace
ui/app.py,2343,80,E501,Line length,line too long (88 > 79 characters)
ui/app.py,2347,1,W293,Whitespace,blank line contains whitespace
ui/app.py,2361,1,W293,Whitespace,blank line contains whitespace
ui/app.py,2363,1,W293,Whitespace,blank line contains whitespace
ui/app.py,2366,36,F541,Other,f-string is missing placeholders
ui/app.py,2366,80,E501,Line length,line too long (129 > 79 characters)
ui/app.py,2368,1,W293,Whitespace,blank line contains whitespace
ui/app.py,2374,1,W293,Whitespace,blank line contains whitespace
ui/app.py,2379,1,W293,Whitespace,blank line contains whitespace
ui/app.py,2383,1,W293,Whitespace,blank line contains whitespace
ui/app.py,2391,80,E501,Line length,line too long (121 > 79 characters)
